ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7077,0,0,0,0,4,137.5,0,0.066666667,0,0,Nov,2,2,2,11,Returning_Visitor,0,0
6854,0,0,0,0,4,185,0.05,0.1,0,0,Nov,2,2,1,20,Returning_Visitor,0,0
6301,0,0,0,0,4,396.25,0,0.083333333,0,0,Nov,2,2,4,2,Returning_Visitor,0,0
10614,3,204.4,0,0,4,117,0,0.028571429,0,0,Nov,2,2,6,2,New_Visitor,0,0
5736,4,37.5,2,82,4,96.625,0,0.0175,0,0,Nov,2,2,9,2,New_Visitor,0,0
5065,8,152,0,0,4,72.5,0,0.00952381,0,0,Nov,2,2,1,8,New_Visitor,0,0
11704,0,0,0,0,5,0,0.2,0.2,0,0,Nov,2,2,2,1,Returning_Visitor,0,0
4967,0,0,0,0,5,27.2,0,0.04,0,0,Nov,2,2,1,4,Returning_Visitor,0,0
4836,0,0,0,0,5,47,0,0.04,0,0,Nov,2,2,3,3,Returning_Visitor,0,0
10368,0,0,0,0,5,73,0.12,0.16,0,0,Nov,2,2,2,3,Returning_Visitor,0,0
5777,0,0,0,0,5,82,0,0.04,0,0,Nov,2,2,9,8,Returning_Visitor,0,0
4332,0,0,0,0,5,99,0,0.04,0,0,Nov,2,4,1,3,Returning_Visitor,0,0
12202,0,0,0,0,5,109.25,0,0.08,0,0,Nov,2,10,1,2,Returning_Visitor,0,0
5656,0,0,0,0,5,111,0,0.04,0,0,Nov,2,2,1,2,New_Visitor,0,0
4256,0,0,0,0,5,115.625,0.04,0.088,0,0,Nov,2,2,3,3,Returning_Visitor,0,0
6224,0,0,0,0,5,128,0,0.04,0,0,Nov,2,2,2,1,Returning_Visitor,0,0
8390,0,0,0,0,5,404.5,0,0.05,0,0,Nov,2,2,1,13,Returning_Visitor,0,0
11989,2,23.2,0,0,5,59.4,0,0.00952381,32.73373471,0,Nov,2,4,4,5,New_Visitor,0,0
10312,4,88.625,3,170.5833333,5,124.9583333,0,0.005555556,0,0,Nov,2,4,7,2,New_Visitor,0,0
5384,0,0,0,0,6,38.5,0.066666667,0.1,0,0,Nov,2,10,7,1,Returning_Visitor,0,0
8107,0,0,0,0,6,42,0.033333333,0.05,0,0,Nov,2,2,9,3,Returning_Visitor,0,0
11848,0,0,0,0,6,48,0,0.066666667,0,0,Nov,2,2,4,1,Returning_Visitor,0,0
8477,0,0,0,0,6,66.25,0,0.066666667,0,0,Nov,2,2,9,1,Returning_Visitor,0,0
8707,0,0,0,0,6,68.25,0.033333333,0.044444444,0,0,Nov,2,2,7,2,New_Visitor,0,0
11427,0,0,0,0,6,78.75,0.033333333,0.066666667,0,0,Nov,2,2,9,3,Returning_Visitor,0,0
9943,0,0,0,0,6,80.5,0.033333333,0.066666667,0,0,Nov,2,2,3,1,Returning_Visitor,0,0
5463,0,0,0,0,6,89.66666667,0,0.033333333,0,0,Nov,2,10,3,3,Returning_Visitor,0,0
5733,0,0,0,0,6,139.75,0.033333333,0.066666667,0,0,Nov,2,2,3,2,New_Visitor,0,0
10794,0,0,0,0,6,157.5,0,0.016666667,0,0,Nov,2,2,7,13,Returning_Visitor,0,0
6961,0,0,0,0,6,291,0,0.033333333,0,0,Nov,2,6,7,1,Returning_Visitor,0,0
5421,0,0,0,0,6,612.5,0,0.04,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
9641,1,129.36,0,0,6,341.36,0,0.0625,11.27546478,0,Nov,2,5,3,1,Returning_Visitor,0,0
8377,1,466,0,0,6,609.5416667,0.033333333,0.116666667,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
8976,2,318.2,0,0,6,117,0.05,0.05,0,0,Nov,2,2,1,1,Returning_Visitor,0,0
11790,0,0,0,0,7,47,0,0.028571429,0,0,Nov,2,2,4,8,Returning_Visitor,0,0
10248,0,0,0,0,7,58.5,0,0.057142857,0,0,Nov,2,6,9,2,Returning_Visitor,0,0
4851,0,0,0,0,7,82.75,0.028571429,0.085714286,0,0,Nov,2,2,7,3,Returning_Visitor,0,0
10180,0,0,0,0,7,88,0.085714286,0.142857143,0,0,Nov,2,4,3,1,Returning_Visitor,0,0
6952,0,0,0,0,7,112,0.028571429,0.085714286,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
6565,0,0,0,0,7,143,0,0.028571429,0,0,Nov,2,5,2,3,Returning_Visitor,0,0
4172,0,0,0,0,7,259,0.028571429,0.057142857,0,0,Nov,2,2,8,2,Returning_Visitor,0,0
8912,0,0,0,0,7,276.1666667,0.025,0.05,55.31956658,0,Nov,2,2,1,8,Returning_Visitor,0,0
9533,0,0,0,0,7,300.5,0.085714286,0.114285714,0,0,Nov,2,2,1,13,Returning_Visitor,0,0
12067,0,0,0,0,7,305.5,0,0.028571429,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
7163,0,0,0,0,7,354.5,0.028571429,0.04,0,0,Nov,2,2,4,8,Returning_Visitor,0,0
7870,0,0,0,0,7,459.6666667,0.028571429,0.057142857,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
11995,0,0,0,0,7,486.5,0,0.028571429,0,0,Nov,2,4,1,1,Returning_Visitor,0,0
10360,0,0,0,0,7,914.5,0,0.028571429,0,0,Nov,2,2,2,1,Returning_Visitor,0,0
4735,0,0,0,0,7,984.5,0.042857143,0.071428571,0,0,Nov,2,2,2,3,Returning_Visitor,0,0
9734,2,15,0,0,7,620.5,0.028571429,0.085714286,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
10076,2,327.5,0,0,7,570.5,0,0.028571429,0,0,Nov,2,2,2,2,Returning_Visitor,0,0
6313,6,81.83333333,0,0,7,166.5,0,0.015384615,0,0,Nov,2,2,3,3,New_Visitor,0,0
8462,6,122.8,0,0,7,175.4,0,0.018181818,0,0,Nov,2,5,5,2,New_Visitor,0,0
6703,9,228.2,1,0,7,186.4,0.02,0.03,0,0,Nov,2,2,1,20,Returning_Visitor,0,0
6531,10,81.36666667,0,0,7,35.16666667,0,0.006060606,0,0,Nov,2,7,8,3,Returning_Visitor,0,0
9408,0,0,0,0,8,96,0.025,0.05,0,0,Nov,2,4,9,20,Returning_Visitor,0,0
6782,0,0,0,0,8,101.75,0.025,0.075,0,0,Nov,2,2,6,2,Returning_Visitor,0,0
8977,0,0,0,0,8,101.8333333,0,0.058333333,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
11777,0,0,0,0,8,107.1666667,0,0.025,0,0,Nov,2,2,9,2,New_Visitor,0,0
11248,0,0,0,0,8,113.6666667,0,0.025,0,0,Nov,2,2,4,13,Returning_Visitor,0,0
4060,0,0,0,0,8,135.25,0,0.05,0,0,Nov,2,2,9,1,Returning_Visitor,0,0
8122,0,0,0,0,8,143.5833333,0.014285714,0.05,0,0,Nov,2,2,3,1,Returning_Visitor,0,0
5220,0,0,0,0,8,167.8333333,0,0.05,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
9440,0,0,0,0,8,181,0.025,0.070833333,0,0,Nov,2,2,4,13,Returning_Visitor,0,0
7192,0,0,0,0,8,249,0,0.020833333,0,0,Nov,2,2,2,2,Returning_Visitor,0,0
8844,0,0,0,0,8,444.6333333,0,0.025,0,0,Nov,2,4,1,10,Returning_Visitor,0,0
10422,1,55.5,0,0,8,158.25,0,0.022222222,0,0,Nov,2,2,3,10,Returning_Visitor,0,0
10574,1,74.6,0,0,8,810,0,0.036666667,10.67716934,0,Nov,2,2,1,4,Returning_Visitor,0,0
7748,1,249.8,2,722.9,8,2219.583333,0,0,0,0,Nov,2,4,4,2,New_Visitor,0,0
6220,2,17,2,1231,8,27.375,0.038888889,0.088888889,0,0,Nov,2,2,1,11,Returning_Visitor,0,0
10334,3,93.5,0,0,8,170.25,0,0.02,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
7237,3,155.5,2,121,8,311.25,0,0.01,0,0,Nov,2,2,3,10,Returning_Visitor,0,0
4515,0,0,0,0,9,123.1666667,0.022222222,0.077777778,0,0,Nov,2,2,9,3,Returning_Visitor,0,0
10466,0,0,0,0,9,125.5,0,0.007407407,0,0,Nov,2,2,7,11,Returning_Visitor,0,0
8865,0,0,0,0,9,242.75,0,0.074074074,0,0,Nov,2,5,7,2,Returning_Visitor,0,0
10630,0,0,0,0,9,258.2916667,0,0.022222222,0,0,Nov,2,5,3,2,Returning_Visitor,0,0
11763,0,0,0,0,9,668,0,0.022222222,0,0,Nov,2,4,9,6,Returning_Visitor,0,0
7924,1,27.2,0,0,9,396,0,0.02,0,0,Nov,2,4,1,2,Returning_Visitor,0,0
7320,4,27,0,0,9,79.25,0,0.046153846,0,0,Nov,2,2,3,1,Returning_Visitor,0,0
6300,4,44.75,0,0,9,404.5,0,0.03,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
4331,4,92.75,0,0,9,108.25,0,0.021428571,0,0,Nov,2,2,3,2,New_Visitor,0,0
5584,5,60.5,0,0,9,111.5,0.026666667,0.04,0,0,Nov,2,2,9,1,Returning_Visitor,0,0
7978,7,102.5,0,0,9,64.75,0,0.027272727,0,0,Nov,2,2,5,2,New_Visitor,0,0
10848,8,166.7,0,0,9,171.7,0.016666667,0.05,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
9086,0,0,0,0,10,82.5,0,0.03,0,0,Nov,2,2,9,11,Returning_Visitor,0,0
7263,0,0,0,0,10,108.9166667,0.02,0.04,0,0,Nov,2,4,1,10,Returning_Visitor,0,0
11700,0,0,0,0,10,158.75,0,0.02,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
10627,0,0,0,0,10,198.75,0,0.04,0,0,Nov,2,2,3,20,Returning_Visitor,0,0
9232,0,0,0,0,10,328.5,0,0.041666667,0,0,Nov,2,2,7,6,Returning_Visitor,0,0
5910,0,0,0,0,10,371.5,0,0.04,0,0,Nov,2,2,4,10,Returning_Visitor,0,0
11390,0,0,0,0,10,426.5,0,0.02,0,0,Nov,2,2,1,2,New_Visitor,0,0
7416,0,0,0,0,10,1678.333333,0,0.02,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
6975,2,22.2,0,0,10,163.9,0,0.018181818,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
10260,3,27,0,0,10,1579.375,0.0125,0.06,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
8283,4,20.06666667,1,189.4,10,297.1666667,0,0.028571429,0,0,Nov,2,2,1,4,Returning_Visitor,0,0
5569,5,51,0,0,10,116,0,0.016666667,0,0,Nov,2,2,7,2,New_Visitor,0,0
6004,9,89.16666667,4,94.875,10,138.4166667,0,0.013333333,0,0,Nov,2,2,3,2,New_Visitor,0,0
7899,9,178.5,0,0,10,558,0.011764706,0.023529412,0,0,Nov,2,5,1,11,Returning_Visitor,0,0
7133,0,0,0,0,11,194.5,0.036363636,0.045454545,0,0,Nov,2,10,3,1,Returning_Visitor,0,0
12012,0,0,0,0,11,225.5,0.018181818,0.054545455,0,0,Nov,2,5,4,11,Returning_Visitor,0,0
7408,0,0,0,0,11,271,0.018181818,0.036363636,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
9539,0,0,0,0,11,296.5,0.036363636,0.081818182,0,0,Nov,2,2,1,1,Returning_Visitor,0,0
7060,0,0,0,0,11,555.625,0.018181818,0.054545455,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
11904,0,0,0,0,11,887,0.054545455,0.096969697,0,0,Nov,2,5,3,1,Returning_Visitor,0,0
4315,0,0,0,0,11,2076.75,0.036363636,0.081818182,0,0,Nov,2,2,4,3,Returning_Visitor,0,0
4584,1,10,0,0,11,753.5,0.02,0.04,0,0,Nov,2,2,2,2,Returning_Visitor,0,0
8817,1,17.2,0,0,11,394.8,0,0.027272727,0,0,Nov,2,2,4,13,Returning_Visitor,0,0
7847,1,19,1,11,11,66.83333333,0,0.019230769,0,0,Nov,2,2,1,8,New_Visitor,0,0
9059,2,58.5,0,0,11,1568.5,0,0.036363636,0,0,Nov,2,2,7,2,Returning_Visitor,0,0
4271,6,85.2,0,0,11,203,0,0,0,0,Nov,2,2,5,2,Returning_Visitor,0,0
5747,6,107.3666667,0,0,11,151.3,0.005555556,0.04,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
10174,0,0,0,0,12,76.66666667,0.016666667,0.0375,0,0,Nov,2,2,3,13,Returning_Visitor,0,0
5476,0,0,0,0,12,115.25,0.066666667,0.108333333,0,0,Nov,2,2,1,1,Returning_Visitor,0,0
5146,0,0,0,0,12,282.75,0.016666667,0.052777778,0,0,Nov,2,2,1,13,Returning_Visitor,0,0
10013,0,0,0,0,12,312.35,0,0.041666667,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
9651,0,0,0,0,12,338.75,0,0.033333333,0,0,Nov,2,4,1,2,Returning_Visitor,0,0
4236,0,0,0,0,12,364.75,0.025,0.025,0,0,Nov,2,6,3,2,Returning_Visitor,0,0
7308,0,0,0,0,12,410.25,0,0.016666667,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
12065,0,0,0,0,12,544,0,0.016666667,0,0,Nov,2,2,2,1,Returning_Visitor,0,0
3830,0,0,0,0,12,548.1666667,0.016666667,0.071666667,0,0,Nov,2,2,2,3,Returning_Visitor,0,0
8595,0,0,0,0,12,676.25,0,0.025,0,0,Nov,2,4,1,6,Returning_Visitor,0,0
8669,0,0,0,0,12,1437.75,0.016666667,0.066666667,0,0,Nov,2,2,3,1,Returning_Visitor,0,0
5980,0,0,0,0,12,1952.75,0.033333333,0.068333333,0,0,Nov,2,4,8,1,Returning_Visitor,0,0
8313,1,5,0,0,12,900.5,0.011538462,0.026923077,0,0,Nov,2,2,4,6,Returning_Visitor,0,0
9336,2,18,0,0,12,180.75,0,0.014285714,0,0,Nov,2,2,1,2,New_Visitor,0,0
4526,3,72,0,0,12,871.5,0.015384615,0.030769231,0,0,Nov,2,2,9,3,Returning_Visitor,0,0
8167,4,91,0,0,12,197,0,0.0375,0,0,Nov,2,2,1,2,New_Visitor,0,0
6430,5,190,0,0,12,307.6666667,0,0.013333333,0,0,Nov,2,2,9,8,New_Visitor,0,0
11963,6,82.14,0,0,12,191.1,0,0.0125,0,0,Nov,2,4,9,4,Returning_Visitor,0,0
10680,8,342.75,0,0,12,653.125,0.01,0.03,0,0,Nov,2,2,7,2,Returning_Visitor,0,0
11903,0,0,0,0,13,129.5,0.015384615,0.053846154,0,0,Nov,2,2,3,1,Returning_Visitor,0,0
10436,0,0,0,0,13,334.75,0,0.030769231,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
7561,0,0,0,0,13,443,0.030769231,0.053846154,0,0,Nov,2,5,1,1,Returning_Visitor,0,0
10319,0,0,0,0,13,514.4166667,0,0.023992674,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
5281,0,0,0,0,13,598.5,0,0.016666667,0,0,Nov,2,10,7,2,New_Visitor,0,0
8748,0,0,0,0,13,787.75,0.015384615,0.046153846,0,0,Nov,2,2,4,10,Returning_Visitor,0,0
6794,2,52.5,0,0,13,605.5,0,0.006666667,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
5860,3,45.5,0,0,13,661.9166667,0,0.025,0,0,Nov,2,2,1,2,New_Visitor,0,0
5019,4,43.225,0,0,13,293.725,0.022222222,0.064259259,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
10075,0,0,0,0,14,156.4047619,0.014285714,0.05,0,0,Nov,2,5,3,2,Returning_Visitor,0,0
8056,0,0,0,0,14,419.375,0.042857143,0.083333333,0,0,Nov,2,2,8,1,Returning_Visitor,0,0
10233,0,0,0,0,14,599.5833333,0,0.016326531,0,0,Nov,2,2,1,20,Returning_Visitor,0,0
11778,0,0,0,0,14,684.75,0,0.014285714,0,0,Nov,2,2,9,2,Returning_Visitor,0,0
12300,0,0,0,0,14,1277.741667,0,0.035714286,0,0,Nov,2,2,5,1,Returning_Visitor,0,0
7187,1,0,0,0,14,1125.875,0,0.042857143,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
8653,1,10,0,0,14,624.4333333,0,0.015238095,0,0,Nov,2,2,1,1,Returning_Visitor,0,0
6206,5,235.625,1,0,14,629.2916667,0,0.0275,0,0,Nov,2,4,1,8,Returning_Visitor,0,0
9249,7,134.625,0,0,14,1010.375,0.011764706,0.058823529,0,0,Nov,2,2,1,1,Returning_Visitor,0,0
10834,0,0,0,0,15,150.4,0,0.013333333,0,0,Nov,2,2,7,20,Returning_Visitor,0,0
4354,0,0,0,0,15,176.7666667,0.0125,0.051041667,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
7424,0,0,0,0,15,264.0833333,0,0.02,0,0,Nov,2,2,2,1,Returning_Visitor,0,0
3941,0,0,0,0,15,313.25,0.013333333,0.033333333,0,0,Nov,2,2,3,10,Returning_Visitor,0,0
11688,0,0,0,0,15,365.1666667,0.013333333,0.02,0,0,Nov,2,2,1,13,Returning_Visitor,0,0
4736,0,0,0,0,15,411.0833333,0.013333333,0.033333333,0,0,Nov,2,2,3,3,Returning_Visitor,0,0
5964,0,0,0,0,15,469.8681818,0,0.014285714,0,0,Nov,2,2,8,2,New_Visitor,0,0
12294,0,0,0,0,15,478.26,0,0.015384615,0,0,Nov,2,2,8,20,Returning_Visitor,0,0
10426,0,0,0,0,15,549,0.08,0.126666667,0,0,Nov,2,10,1,3,Returning_Visitor,0,0
12157,0,0,0,0,15,956.3333333,0.013333333,0.046666667,20.13907622,0,Nov,2,2,3,1,Returning_Visitor,0,0
5573,1,6,0,0,15,293,0.021428571,0.026190476,0,0,Nov,2,2,7,1,Returning_Visitor,0,0
3872,2,21.25,0,0,15,305.2083333,0,0.010784314,0,0,Nov,2,4,7,2,Returning_Visitor,0,0
5297,2,108.8,0,0,15,542,0,0.029411765,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
7185,3,113.8,0,0,15,336.1383333,0,0.011764706,0,0,Nov,2,4,9,3,New_Visitor,0,0
9485,4,75,0,0,15,346,0,0.021052632,0,0,Nov,2,2,3,11,Returning_Visitor,0,0
5015,7,718,0,0,15,644.25,0.005263158,0.01754386,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
10461,10,78.9,0,0,15,718.8,0,0.015789474,0,0,Nov,2,2,4,2,New_Visitor,0,0
5960,0,0,0,0,16,277.3,0.0125,0.041666667,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
8652,0,0,0,0,16,1773.25,0.04375,0.072916667,0,0,Nov,2,2,3,13,Returning_Visitor,0,0
9046,0,0,1,0,16,503,0,0.037647059,0,0,Nov,2,2,1,1,Returning_Visitor,0,0
4295,0,0,2,6.333333333,16,301.3333333,0.033333333,0.088888889,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
7751,5,121.425,1,8,16,792.75,0.005,0.008333333,38.41401623,0,Nov,2,2,1,3,Returning_Visitor,0,0
11077,7,97,3,103.25,16,1509.5,0,0.018933333,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
11252,8,106.8333333,1,96,16,373.4583333,0,0.028333333,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
10930,0,0,0,0,17,231,0.011764706,0.029411765,0,0,Nov,2,10,7,1,Returning_Visitor,0,0
9773,0,0,0,0,17,376.5166667,0,0.01512605,0,0,Nov,2,2,6,2,Returning_Visitor,0,0
8476,0,0,0,0,17,418.3333333,0,0.025,0,0,Nov,2,6,1,2,New_Visitor,0,0
5613,0,0,0,0,17,935.25,0,0.009803922,0,0,Nov,2,2,1,2,New_Visitor,0,0
6223,0,0,0,0,17,1032.9,0,0.013333333,0,0,Nov,2,4,1,2,Returning_Visitor,0,0
5865,0,0,0,0,17,1926.133333,0.011764706,0.027647059,0,0,Nov,2,2,4,1,Returning_Visitor,0,0
7008,2,67.5,2,100.2,17,1770.8,0.026315789,0.035087719,0,0,Nov,2,2,2,2,Returning_Visitor,0,0
11718,3,79.93333333,0,0,17,348.85,0,0.023684211,0,0,Nov,2,2,1,20,Returning_Visitor,0,0
7582,4,64.5,0,0,17,145.5,0.0125,0.025,0,0,Nov,2,2,4,8,Returning_Visitor,0,0
5397,4,643.8333333,0,0,17,508.25,0.031578947,0.052631579,0,0,Nov,2,4,1,1,Returning_Visitor,0,0
5520,0,0,0,0,18,415.2738095,0.005882353,0.028921569,0,0,Nov,2,10,7,10,Returning_Visitor,0,0
11198,0,0,0,0,18,545.5,0,0.011111111,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
9793,0,0,0,0,18,1659.25,0.0375,0.062202381,0,0,Nov,2,2,4,10,Returning_Visitor,0,0
8799,0,0,0,0,18,2335.125,0,0.033333333,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
6864,0,0,0,0,18,4293.4,0.041176471,0.064705882,0,0,Nov,2,2,3,1,Returning_Visitor,0,0
6012,0,0,1,0,18,648,0,0.021052632,0,0,Nov,2,4,1,2,New_Visitor,0,0
10525,0,0,2,7,18,598.8738095,0.003333333,0.025555556,0,0,Nov,2,2,1,10,Returning_Visitor,0,0
4404,0,0,3,34,18,271.1666667,0,0.00952381,0,0,Nov,2,4,9,2,New_Visitor,0,0
6668,6,77.75,0,0,18,941.9166667,0,0.001428571,0,0,Nov,2,2,1,2,New_Visitor,0,0
8704,8,115.2,1,11,18,436.6,0.008695652,0.008695652,0,0,Nov,2,2,7,2,Returning_Visitor,0,0
7788,0,0,0,0,19,295.8333333,0,0.010526316,0,0,Nov,2,2,2,2,New_Visitor,0,0
8199,0,0,0,0,19,535.5,0.044444444,0.091666667,0,0,Nov,2,2,1,11,Returning_Visitor,0,0
5924,0,0,0,0,19,593.75,0,0.014035088,0,0,Nov,2,2,1,2,New_Visitor,0,0
7942,0,0,0,0,19,661.5,0.031578947,0.052631579,0,0,Nov,2,2,1,1,Returning_Visitor,0,0
9376,0,0,0,0,19,1195.375,0.004210526,0.036090226,0,0,Nov,2,2,4,13,Returning_Visitor,0,0
11855,2,13,0,0,19,637.4285714,0.00952381,0.042857143,13.1307834,0,Nov,2,2,1,3,Returning_Visitor,0,0
4088,0,0,0,0,20,333.3333333,0.01,0.04,0,0,Nov,2,2,7,1,Returning_Visitor,0,0
5816,0,0,0,0,20,366.5,0,0.01,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
4537,0,0,0,0,20,565.6666667,0.015,0.026666667,0,0,Nov,2,4,6,1,Returning_Visitor,0,0
8139,0,0,0,0,20,676.1666667,0,0.025,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
12291,0,0,0,0,20,1017.5,0.005,0.033333333,0,0,Nov,2,2,1,1,Returning_Visitor,0,0
4788,0,0,0,0,20,2846.833333,0.006666667,0.0475,0,0,Nov,2,2,3,1,Returning_Visitor,0,0
7541,1,3.5,0,0,20,309.1666667,0,0.001428571,0,0,Nov,2,2,2,2,Returning_Visitor,0,0
4298,2,7,0,0,20,454.9166667,0.009090909,0.025757576,0,0,Nov,2,2,1,10,Returning_Visitor,0,0
4513,2,70.5,0,0,20,855.6666667,0,0.013157895,0,0,Nov,2,2,9,20,New_Visitor,0,0
7024,3,264,0,0,20,769.9,0.018181818,0.027272727,0,0,Nov,2,10,7,1,Returning_Visitor,0,0
7400,9,234.4333333,0,0,20,590.5833333,0.025925926,0.040922619,0,0,Nov,2,2,7,1,Returning_Visitor,0,0
9874,0,0,0,0,21,371,0,0.00952381,0,0,Nov,2,2,1,13,Returning_Visitor,0,0
3841,0,0,0,0,21,472.875,0.00952381,0.041269841,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
7414,0,0,0,0,21,604.5,0,0.019047619,0,0,Nov,2,2,1,13,New_Visitor,0,0
11881,1,19,0,0,21,702.125,0.01,0.018333333,0,0,Nov,2,4,1,1,Returning_Visitor,0,0
6539,1,20,0,0,21,442,0.008695652,0.020289855,42.28127491,0,Nov,2,2,1,13,Returning_Visitor,0,0
8408,1,28.5,0,0,21,1089.625,0.01,0.033333333,0,0,Nov,2,2,1,20,Returning_Visitor,0,0
4392,1,51.5,0,0,21,730.15,0,0.012121212,0,0,Nov,2,2,4,2,New_Visitor,0,0
9455,1,60.5,0,0,21,320.9833333,0,0.01,0,0,Nov,2,5,1,2,Returning_Visitor,0,0
11662,2,84.5,0,0,21,710.5416667,0.012121212,0.028787879,0,0,Nov,2,4,4,2,Returning_Visitor,0,0
8262,3,7,1,25.16666667,21,446,0.019047619,0.031746032,32.38852793,0,Nov,2,2,1,1,Returning_Visitor,0,0
10039,0,0,0,0,22,266.1666667,0.009090909,0.018181818,0,0,Nov,2,4,1,2,Returning_Visitor,0,0
10398,0,0,0,0,22,282.0833333,0.045454545,0.063636364,0,0,Nov,2,2,4,1,Returning_Visitor,0,0
7678,0,0,0,0,22,366.75,0.018181818,0.040909091,0,0,Nov,2,2,6,1,Returning_Visitor,0,0
4700,0,0,0,0,22,464.3833333,0,0.002272727,0,0,Nov,2,2,1,8,New_Visitor,0,0
10389,0,0,0,0,22,704,0,0.004761905,0,0,Nov,2,2,2,2,Returning_Visitor,0,0
6663,0,0,0,0,22,849.8333333,0,0.021212121,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
6729,0,0,0,0,22,903.4305556,0.00952381,0.021428571,0,0,Nov,2,2,7,8,Returning_Visitor,0,0
4028,0,0,2,3,22,1904.183333,0.016666667,0.052777778,0,0,Nov,2,2,2,11,Returning_Visitor,0,0
5133,1,12,0,0,22,851.25,0.004347826,0.020289855,0,0,Nov,2,2,1,2,New_Visitor,0,0
10428,1,18,0,0,22,495,0,0.005,0,0,Nov,2,5,6,2,New_Visitor,0,0
6538,1,29.53333333,0,0,22,814.7093939,0.004,0.021333333,14.92784091,0,Nov,2,2,1,2,Returning_Visitor,0,0
6130,2,37.2,0,0,22,295.0333333,0,0.008333333,0,0,Nov,2,4,3,2,New_Visitor,0,0
9771,4,22.91666667,0,0,22,221.25,0.014814815,0.035185185,0,0,Nov,2,2,1,2,Returning_Visitor,0,0
3793,4,26,0,0,22,1671.375,0.018333333,0.040555556,0,0,Nov,2,2,3,8,Returning_Visitor,0,0
9699,6,88.75,0,0,22,757.375,0.001481481,0.042222222,27.97632918,0,Nov,2,2,1,2,Returning_Visitor,0,0
7601,11,190.3125,2,43.5,22,1259.872817,0.013333333,0.025185185,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
10162,0,0,0,0,23,347.8522727,0.008695652,0.030434783,0,0,Nov,2,2,1,3,Returning_Visitor,0,0
9248,0,0,0,0,23,1422.85,0.017391304,0.049275362,0,0,Nov,2,2,7,1,Returning_Visitor,0,0
11510,2,13,0,0,23,441,0.066666667,0.101449275,0,0,Nov,2,2,1,1,Returning_Visitor,0,0
5041,3,92.75,2,7,23,1347.9625,0.008333333,0.020833333,32.4141704,0,Nov,2,2,6,2,Returning_Visitor,0,0
4555,4,209.5,0,0,23,1780.7,0,0.011538462,0,0,Nov,2,2,3,2,New_Visitor,0,0
5052,7,91,0,0,23,297.125,0,0.012068966,0,0,Nov,2,2,6,2,New_Visitor,0,0
7261,0,0,0,0,24,1242,0.02173913,0.062318841,0,0,Nov,2,2,7,1,Returning_Visitor,0,0
4914,0,0,0,0,24,1361.833333,0,0.029166667,0,0,Nov,2,2,2,1,Returning_Visitor,0,0
11583,6,87.7,2,60.5,24,448.1945887,0,0.005747126,0,0,Nov,2,5,1,8,New_Visitor,0,0
10314,0,0,0,0,25,610.3095238,0,0.039,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
5998,0,0,0,0,25,644.875,0,0.044,0,0,Nov,2,2,3,2,Returning_Visitor,0,0
11326,0,0,0,0,25,674.9583333,0,0.016666667,0,0,Nov,2,2,4,8,Returning_Visitor,0,0
4993,0,0,0,0,25,948.3428571,0,0.009,0,0,Nov,2,4,1,3,Returning_Visitor,0,0
